2728.5,6.2847e+06,1012.1
2728,6.2829e+06,1012.2
2728.8,6.2848e+06,1012.3
2729.2,6.2856e+06,1012.4
2729,6.2845e+06,1012.5
2728.8,6.2836e+06,1012.6
2729.4,6.285e+06,1012.7
2729.7,6.2854e+06,1012.8
2729.3,6.2839e+06,1012.9
2729.1,6.2829e+06,1013
2730.2,6.2856e+06,1013.2
2730.7,6.2863e+06,1013.3
2729.6,6.2828e+06,1013.4
2729,6.2806e+06,1013.5
2731.2,6.2864e+06,1013.7
2731.9,6.2881e+06,1013.8
2729.7,6.2814e+06,1013.9
2728.4,6.2772e+06,1014
2730.6,6.283e+06,1014.1
2731.5,6.2852e+06,1014.2
2730.2,6.2811e+06,1014.3
2729.3,6.2783e+06,1014.4
2730.4,6.2811e+06,1014.5
2731,6.2823e+06,1014.6
2730.6,6.281e+06,1014.7
2730.4,6.2801e+06,1014.8
2731,6.2814e+06,1014.9
2731.3,6.2818e+06,1015
2731.1,6.2808e+06,1015.1
2730.9,6.28e+06,1015.2
2731.7,6.2817e+06,1015.3
2732,6.2822e+06,1015.4
2731.3,6.2799e+06,1015.5
2731,6.2785e+06,1015.6
2732.8,6.2832e+06,1015.8
2733.5,6.2846e+06,1015.9
2731.4,6.2784e+06,1016
2730.3,6.2747e+06,1016.1
2732.9,6.2818e+06,1016.2
2734,6.2844e+06,1016.3
2731.7,6.2776e+06,1016.4
2730.3,6.2732e+06,1016.6
2732,6.2776e+06,1016.6
2732.8,6.2795e+06,1016.7
2732.2,6.2776e+06,1016.8
2731.8,6.2761e+06,1016.9
2732.5,6.2778e+06,1017
2732.8,6.2785e+06,1017.1
2732.7,6.2776e+06,1017.2
2732.5,6.277e+06,1017.2
2733.1,6.2782e+06,1017.3
2733.4,6.2785e+06,1017.5
2733,6.2771e+06,1017.6
2732.8,6.2762e+06,1017.7
2734.1,6.2793e+06,1017.8
2734.5,6.2801e+06,1017.9
2733.1,6.2758e+06,1018
2732.4,6.2733e+06,1018.1
2733.6,6.2763e+06,1018.2
2734.1,6.2774e+06,1018.3
2733.6,6.2756e+06,1018.4
2733.2,6.2743e+06,1018.5
2733.9,6.2758e+06,1018.6
2734.2,6.2764e+06,1018.7
2733.9,6.2753e+06,1018.8
2733.8,6.2746e+06,1018.8
2734.5,6.2761e+06,1018.9
2734.8,6.2765e+06,1019.1
2734.2,6.2747e+06,1019.2
2733.9,6.2735e+06,1019.3
2735.4,6.2773e+06,1019.4
2736,6.2783e+06,1019.5
2734.3,6.2734e+06,1019.6
2733.4,6.2704e+06,1019.7
2736,6.2771e+06,1019.8
2736.9,6.2794e+06,1019.9
2734.5,6.2724e+06,1020
2733.1,6.2679e+06,1020.1
2735,6.2729e+06,1020.2
2735.8,6.275e+06,1020.3
2735,6.2724e+06,1020.4
2734.4,6.2704e+06,1020.4
2735.2,6.2724e+06,1020.5
2735.6,6.2733e+06,1020.6
2735.4,6.2724e+06,1020.7
2735.3,6.2717e+06,1020.8
2735.8,6.2729e+06,1020.9
2736.1,6.2732e+06,1020.9
2735.8,6.2721e+06,1021
2735.6,6.2712e+06,1021.1
2736.6,6.2736e+06,1021.2
2737,6.2743e+06,1021.3
2735.9,6.271e+06,1021.4
2735.4,6.2691e+06,1021.6
2737.8,6.2754e+06,1021.7
2738.6,6.2774e+06,1021.8
2735.9,6.2694e+06,1021.9
2734.4,6.2647e+06,1022
2737,6.2717e+06,1022.1
2738.1,6.2744e+06,1022.1
2736.4,6.2693e+06,1022.2
2735.2,6.2657e+06,1022.3
2736.5,6.269e+06,1022.4
2737.1,6.2705e+06,1022.5
2736.8,6.2694e+06,1022.5
2736.6,6.2685e+06,1022.6
2737.1,6.2697e+06,1022.7
2737.4,6.2702e+06,1022.8
2737.2,6.2694e+06,1022.8
2737.1,6.2688e+06,1022.9
2737.7,6.2702e+06,1023
2738,6.2706e+06,1023.1
2737.5,6.2687e+06,1023.2
2737.2,6.2676e+06,1023.3
2739,6.2722e+06,1023.4
2739.5,6.2734e+06,1023.5
2737.4,6.2671e+06,1023.6
2736.3,6.2635e+06,1023.7
2737.7,6.2671e+06,1023.8
2738.3,6.2687e+06,1023.9
2737.9,6.2673e+06,1024
2737.6,6.2661e+06,1024
2738.1,6.2674e+06,1024.1
2738.4,6.2679e+06,1024.2
2738.3,6.2673e+06,1024.2
2738.2,6.2668e+06,1024.3
2738.7,6.2679e+06,1024.4
2739,6.2682e+06,1024.5
2738.6,6.2668e+06,1024.6
2738.4,6.2659e+06,1024.7
2739.9,6.2699e+06,1024.8
2740.4,6.2709e+06,1024.9
2738.5,6.2652e+06,1025
2737.5,6.262e+06,1025.1
2738.8,6.2653e+06,1025.2
2739.4,6.2668e+06,1025.2
2739,6.2654e+06,1025.3
2738.7,6.2642e+06,1025.4
2739.2,6.2655e+06,1025.4
2739.5,6.266e+06,1025.5
2739.4,6.2653e+06,1025.6
2739.3,6.2648e+06,1025.7
2739.8,6.266e+06,1025.7
2740,6.2663e+06,1025.8
2739.6,6.2648e+06,1025.9
2739.4,6.2639e+06,1026
2741.1,6.2681e+06,1026.1
2741.6,6.2692e+06,1026.2
2739.6,6.2632e+06,1026.3
2738.5,6.2598e+06,1026.4
2739.8,6.2633e+06,1026.5
2740.5,6.2648e+06,1026.6
2740.1,6.2634e+06,1026.6
2739.7,6.2623e+06,1026.7
2740.3,6.2635e+06,1026.8
2740.5,6.264e+06,1026.8
2740.4,6.2634e+06,1026.9
2740.3,6.263e+06,1027
2740.8,6.2641e+06,1027
2741.1,6.2643e+06,1027.1
2740.7,6.263e+06,1027.2
2740.5,6.262e+06,1027.3
2742.1,6.2662e+06,1027.4
2742.6,6.2673e+06,1027.5
2740.6,6.2613e+06,1027.6
2739.5,6.2579e+06,1027.7
2740.8,6.2614e+06,1027.8
2741.5,6.2629e+06,1027.8
2741.1,6.2615e+06,1027.9
2740.7,6.2604e+06,1028
2741.3,6.2617e+06,1028
2741.5,6.2622e+06,1028.1
2741.4,6.2616e+06,1028.1
2741.3,6.2611e+06,1028.2
2741.8,6.2622e+06,1028.3
2742.1,6.2625e+06,1028.4
2741.7,6.2611e+06,1028.5
2741.5,6.2602e+06,1028.5
2743.1,6.2645e+06,1028.6
2743.6,6.2656e+06,1028.7
2741.6,6.2595e+06,1028.8
2740.5,6.2561e+06,1028.9
2741.8,6.2595e+06,1029
2742.4,6.2611e+06,1029
2742,6.2597e+06,1029.1
2741.7,6.2586e+06,1029.2
2742.2,6.2599e+06,1029.2
2742.5,6.2604e+06,1029.3
2742.4,6.2598e+06,1029.4
2742.3,6.2594e+06,1029.4
2742.8,6.2604e+06,1029.5
2743,6.2607e+06,1029.6
2742.6,6.2594e+06,1029.7
2742.4,6.2585e+06,1029.7
2744.1,6.2628e+06,1029.8
2744.6,6.2639e+06,1029.9
2742.5,6.2577e+06,1030
2741.4,6.2543e+06,1030.1
2742.7,6.2578e+06,1030.2
2743.4,6.2593e+06,1030.2
2743,6.258e+06,1030.3
2742.7,6.2569e+06,1030.3
2743.2,6.2581e+06,1030.4
2743.4,6.2586e+06,1030.5
2743.3,6.2581e+06,1030.5
2743.2,6.2577e+06,1030.6
2743.7,6.2587e+06,1030.7
2743.9,6.259e+06,1030.7
2743.5,6.2577e+06,1030.8
2743.3,6.2568e+06,1030.9
2745,6.2611e+06,1031
2745.5,6.2622e+06,1031.1
2743.4,6.256e+06,1031.2
2742.3,6.2526e+06,1031.3
2743.6,6.2561e+06,1031.3
2744.3,6.2576e+06,1031.4
2743.9,6.2563e+06,1031.4
2743.6,6.2552e+06,1031.5
2744.1,6.2565e+06,1031.5
2744.3,6.257e+06,1031.6
2744.2,6.2564e+06,1031.7
2744.1,6.256e+06,1031.7
2744.6,6.2571e+06,1031.8
2744.8,6.2574e+06,1031.9
2744.4,6.256e+06,1031.9
2744.2,6.2552e+06,1032
2745.9,6.2595e+06,1032.1
2746.4,6.2606e+06,1032.2
2744.3,6.2544e+06,1032.3
2743.2,6.2509e+06,1032.4
2744.5,6.2544e+06,1032.4
2745.1,6.256e+06,1032.5
2744.7,6.2547e+06,1032.5
2744.4,6.2536e+06,1032.6
2744.9,6.2548e+06,1032.6
2745.2,6.2554e+06,1032.7
2745.1,6.2548e+06,1032.7
2745,6.2544e+06,1032.8
2745.5,6.2555e+06,1032.9
2745.7,6.2558e+06,1032.9
2745.3,6.2545e+06,1033
2745.1,6.2536e+06,1033.1
2746.8,6.2579e+06,1033.2
2747.3,6.2591e+06,1033.3
2745.1,6.2528e+06,1033.3
2744,6.2493e+06,1033.4
2745.3,6.2529e+06,1033.5
2746,6.2544e+06,1033.5
2745.6,6.2532e+06,1033.6
2745.3,6.2521e+06,1033.6
2745.8,6.2533e+06,1033.7
2746,6.2538e+06,1033.7
2745.9,6.2533e+06,1033.8
2745.8,6.2529e+06,1033.8
2746.3,6.2539e+06,1033.9
2746.5,6.2542e+06,1034
2746.1,6.2529e+06,1034.1
2745.9,6.2521e+06,1034.1
2747.6,6.2564e+06,1034.2
2748.1,6.2576e+06,1034.3
2746,6.2513e+06,1034.4
2744.8,6.2478e+06,1034.4
2746.2,6.2513e+06,1034.5
2746.8,6.2529e+06,1034.5
2746.4,6.2517e+06,1034.6
2746.1,6.2506e+06,1034.7
2746.6,6.2518e+06,1034.7
2746.8,6.2523e+06,1034.8
2746.7,6.2518e+06,1034.8
2746.7,6.2514e+06,1034.9
2747.1,6.2525e+06,1034.9
2747.3,6.2528e+06,1035
2746.9,6.2515e+06,1035.1
2746.7,6.2506e+06,1035.1
2748.4,6.255e+06,1035.2
2748.9,6.2561e+06,1035.3
2746.7,6.2498e+06,1035.4
2745.6,6.2463e+06,1035.4
2746.9,6.2499e+06,1035.5
2747.6,6.2515e+06,1035.5
2747.2,6.2502e+06,1035.6
2746.9,6.2492e+06,1035.6
2747.4,6.2504e+06,1035.7
2747.6,6.2509e+06,1035.7
2747.5,6.2504e+06,1035.8
2747.4,6.25e+06,1035.8
2747.9,6.251e+06,1035.9
2748.1,6.2513e+06,1036
2747.7,6.25e+06,1036
2747.5,6.2492e+06,1036.1
2749.2,6.2536e+06,1036.2
2749.7,6.2547e+06,1036.2
2747.5,6.2484e+06,1036.3
2746.4,6.2449e+06,1036.4
2747.7,6.2485e+06,1036.4
2748.3,6.2501e+06,1036.5
2747.9,6.2488e+06,1036.5
2747.6,6.2478e+06,1036.6
2748.1,6.249e+06,1036.6
2748.4,6.2495e+06,1036.7
2748.3,6.249e+06,1036.7
2748.2,6.2486e+06,1036.8
2748.7,6.2497e+06,1036.8
2748.8,6.25e+06,1036.9
2748.5,6.2487e+06,1037
2748.2,6.2478e+06,1037
2749.9,6.2522e+06,1037.1
2750.4,6.2534e+06,1037.2
2748.2,6.247e+06,1037.2
2747.1,6.2435e+06,1037.3
2748.4,6.2471e+06,1037.4
2749.1,6.2487e+06,1037.4
2748.7,6.2475e+06,1037.5
2748.4,6.2464e+06,1037.5
2748.9,6.2476e+06,1037.5
2749.1,6.2481e+06,1037.6
2749,6.2477e+06,1037.6
2748.9,6.2473e+06,1037.7
2749.4,6.2483e+06,1037.7
2749.6,6.2486e+06,1037.8
2749.2,6.2473e+06,1037.9
2749,6.2465e+06,1037.9
2750.6,6.2509e+06,1038
2751.1,6.2521e+06,1038.1
2749,6.2457e+06,1038.1
2747.8,6.2422e+06,1038.2
2749.1,6.2458e+06,1038.2
2749.8,6.2474e+06,1038.3
2749.4,6.2462e+06,1038.3
2749.1,6.2451e+06,1038.4
2749.6,6.2463e+06,1038.4
2749.8,6.2468e+06,1038.5
2749.7,6.2464e+06,1038.5
2749.6,6.246e+06,1038.6
2750.1,6.247e+06,1038.6
2750.3,6.2473e+06,1038.7
2749.9,6.2461e+06,1038.7
2749.7,6.2452e+06,1038.8
2751.3,6.2497e+06,1038.9
2751.8,6.2508e+06,1038.9
2749.6,6.2445e+06,1039
2748.5,6.241e+06,1039.1
2749.8,6.2445e+06,1039.1
2750.5,6.2462e+06,1039.1
2750.1,6.2449e+06,1039.2
2749.8,6.2439e+06,1039.2
2750.2,6.2451e+06,1039.3
2750.5,6.2456e+06,1039.3
2750.4,6.2451e+06,1039.4
2750.3,6.2447e+06,1039.4
2750.7,6.2458e+06,1039.5
2750.9,6.2461e+06,1039.5
2750.5,6.2448e+06,1039.6
2750.3,6.244e+06,1039.6
2752,6.2484e+06,1039.7
2752.5,6.2496e+06,1039.8
2750.3,6.2432e+06,1039.8
2749.1,6.2397e+06,1039.9
2750.5,6.2433e+06,1039.9
2751.1,6.2449e+06,1040
2750.7,6.2437e+06,1040
2750.4,6.2427e+06,1040
2750.9,6.2439e+06,1040.1
2751.1,6.2444e+06,1040.1
2751,6.2439e+06,1040.2
2750.9,6.2436e+06,1040.2
2751.4,6.2446e+06,1040.3
2751.6,6.2449e+06,1040.3
2751.2,6.2437e+06,1040.4
2751,6.2428e+06,1040.4
2752.7,6.2473e+06,1040.5
2753.2,6.2484e+06,1040.6
2750.9,6.2421e+06,1040.6
2749.8,6.2386e+06,1040.7
2751.1,6.2421e+06,1040.7
2751.8,6.2438e+06,1040.8
2751.4,6.2425e+06,1040.8
2751,6.2415e+06,1040.8
2751.5,6.2427e+06,1040.9
2751.8,6.2432e+06,1040.9
2751.7,6.2428e+06,1041
2751.6,6.2424e+06,1041
2752,6.2435e+06,1041
2752.2,6.2438e+06,1041.1
2751.8,6.2425e+06,1041.2
2751.6,6.2417e+06,1041.2
2753.3,6.2461e+06,1041.3
2753.8,6.2473e+06,1041.3
2751.6,6.2409e+06,1041.4
2750.4,6.2374e+06,1041.4
2751.7,6.241e+06,1041.5
2752.4,6.2426e+06,1041.5
2752,6.2414e+06,1041.6
2751.7,6.2404e+06,1041.6
2752.1,6.2416e+06,1041.6
2752.4,6.2421e+06,1041.7
2752.3,6.2417e+06,1041.7
2752.2,6.2413e+06,1041.8
2752.6,6.2424e+06,1041.8
2752.8,6.2427e+06,1041.9
2752.4,6.2414e+06,1041.9
2752.2,6.2406e+06,1042
2753.9,6.245e+06,1042
2754.4,6.2462e+06,1042.1
2752.2,6.2398e+06,1042.1
2751,6.2363e+06,1042.2
2752.3,6.2399e+06,1042.2
2753,6.2416e+06,1042.3
2752.6,6.2403e+06,1042.3
2752.3,6.2393e+06,1042.3
2752.7,6.2405e+06,1042.4
2753,6.2411e+06,1042.4
2752.9,6.2406e+06,1042.4
2752.8,6.2402e+06,1042.5
2753.2,6.2413e+06,1042.5
2753.4,6.2416e+06,1042.6
2753,6.2403e+06,1042.6
2752.8,6.2395e+06,1042.7
2754.5,6.244e+06,1042.7
2755,6.2452e+06,1042.8
2752.7,6.2388e+06,1042.8
2751.6,6.2353e+06,1042.9
2752.9,6.2389e+06,1042.9
2753.5,6.2405e+06,1043
2753.1,6.2393e+06,1043
2752.8,6.2383e+06,1043
2753.3,6.2395e+06,1043.1
2753.5,6.24e+06,1043.1
2753.4,6.2396e+06,1043.2
2753.3,6.2392e+06,1043.2
2753.8,6.2403e+06,1043.2
2754,6.2406e+06,1043.3
2753.6,6.2393e+06,1043.3
2753.3,6.2385e+06,1043.4
2755,6.243e+06,1043.4
2755.5,6.2441e+06,1043.5
2753.3,6.2378e+06,1043.5
2752.1,6.2343e+06,1043.6
2753.5,6.2379e+06,1043.6
2754.1,6.2395e+06,1043.7
2753.7,6.2383e+06,1043.7
2753.4,6.2373e+06,1043.7
2753.9,6.2385e+06,1043.8
2754.1,6.239e+06,1043.8
2754,6.2386e+06,1043.8
2753.9,6.2382e+06,1043.9
2754.3,6.2393e+06,1043.9
2754.5,6.2396e+06,1044
2754.1,6.2383e+06,1044
2753.9,6.2375e+06,1044
2755.6,6.242e+06,1044.1
2756,6.2432e+06,1044.2
2753.8,6.2368e+06,1044.2
2752.6,6.2333e+06,1044.3
2754,6.2369e+06,1044.3
2754.6,6.2385e+06,1044.3
2754.2,6.2373e+06,1044.4
2753.9,6.2363e+06,1044.4
2754.4,6.2375e+06,1044.4
2754.6,6.238e+06,1044.5
2754.5,6.2376e+06,1044.5
2754.4,6.2372e+06,1044.5
2754.9,6.2383e+06,1044.6
2755,6.2386e+06,1044.6
2754.6,6.2374e+06,1044.7
2754.4,6.2366e+06,1044.7
2756.1,6.241e+06,1044.7
2756.6,6.2422e+06,1044.8
2754.3,6.2358e+06,1044.8
2753.2,6.2324e+06,1044.9
2754.5,6.236e+06,1044.9
2755.1,6.2376e+06,1045
2754.7,6.2364e+06,1045
2754.4,6.2354e+06,1045
2754.9,6.2366e+06,1045.1
2755.1,6.2371e+06,1045.1
2755,6.2367e+06,1045.1
2754.9,6.2363e+06,1045.2
2755.4,6.2374e+06,1045.2
2755.5,6.2377e+06,1045.2
2755.1,6.2365e+06,1045.3
2754.9,6.2357e+06,1045.3
2756.6,6.2401e+06,1045.4
2757.1,6.2413e+06,1045.4
2754.8,6.2349e+06,1045.5
2753.7,6.2314e+06,1045.5
2755,6.235e+06,1045.5
2755.6,6.2367e+06,1045.6
2755.2,6.2355e+06,1045.6
2754.9,6.2345e+06,1045.6
2755.4,6.2357e+06,1045.7
2755.6,6.2362e+06,1045.7
2755.5,6.2358e+06,1045.7
2755.4,6.2354e+06,1045.8
2755.8,6.2365e+06,1045.8
2756,6.2368e+06,1045.8
2755.6,6.2356e+06,1045.9
2755.4,6.2348e+06,1045.9
2757.1,6.2392e+06,1046
2757.6,6.2404e+06,1046
2755.3,6.2341e+06,1046.1
2754.1,6.2306e+06,1046.1
2755.5,6.2342e+06,1046.1
2756.1,6.2358e+06,1046.2
2755.7,6.2346e+06,1046.2
2755.4,6.2336e+06,1046.2
2755.9,6.2348e+06,1046.3
2756.1,6.2354e+06,1046.3
2756,6.2349e+06,1046.3
2755.9,6.2346e+06,1046.3
2756.3,6.2356e+06,1046.4
2756.5,6.236e+06,1046.4
2756.1,6.2347e+06,1046.5
2755.9,6.2339e+06,1046.5
2757.5,6.2384e+06,1046.5
2758,6.2396e+06,1046.6
2755.8,6.2332e+06,1046.6
2754.6,6.2297e+06,1046.7
2755.9,6.2333e+06,1046.7
2756.6,6.235e+06,1046.7
2756.2,6.2338e+06,1046.8
2755.8,6.2328e+06,1046.8
2756.3,6.234e+06,1046.8
2756.5,6.2345e+06,1046.9
2756.4,6.2341e+06,1046.9
2756.3,6.2337e+06,1046.9
2756.8,6.2348e+06,1047
2756.9,6.2351e+06,1047
2756.5,6.2339e+06,1047
2756.3,6.2331e+06,1047.1
2758,6.2376e+06,1047.1
2758.5,6.2388e+06,1047.2
2756.2,6.2324e+06,1047.2
2755,6.2289e+06,1047.2
2756.4,6.2325e+06,1047.3
2757,6.2342e+06,1047.3
2756.6,6.233e+06,1047.3
2756.3,6.232e+06,1047.3
2756.8,6.2332e+06,1047.4
2757,6.2337e+06,1047.4
2756.9,6.2333e+06,1047.4
2756.8,6.2329e+06,1047.5
2757.2,6.234e+06,1047.5
2757.4,6.2343e+06,1047.5
2757,6.2331e+06,1047.6
2756.7,6.2323e+06,1047.6
2758.4,6.2368e+06,1047.6
2758.9,6.238e+06,1047.7
2756.7,6.2316e+06,1047.7
2755.5,6.2281e+06,1047.8
2756.8,6.2317e+06,1047.8
2757.4,6.2334e+06,1047.8
2757,6.2322e+06,1047.9
2756.7,6.2312e+06,1047.9
2757.2,6.2324e+06,1047.9
2757.4,6.2329e+06,1047.9
2757.3,6.2325e+06,1048
2757.2,6.2321e+06,1048
2757.6,6.2332e+06,1048
2757.8,6.2336e+06,1048.1
2757.4,6.2323e+06,1048.1
2757.2,6.2315e+06,1048.1
2758.8,6.236e+06,1048.2
2759.3,6.2372e+06,1048.2
2757.1,6.2309e+06,1048.2
2755.9,6.2274e+06,1048.3
2757.2,6.231e+06,1048.3
2757.8,6.2326e+06,1048.3
2757.4,6.2314e+06,1048.4
2757.1,6.2304e+06,1048.4
2757.6,6.2317e+06,1048.4
2757.8,6.2322e+06,1048.4
2757.7,6.2318e+06,1048.5
2757.6,6.2314e+06,1048.5
2758,6.2325e+06,1048.5
2758.2,6.2328e+06,1048.6
2757.8,6.2316e+06,1048.6
2757.6,6.2308e+06,1048.6
2759.2,6.2353e+06,1048.7
2759.7,6.2365e+06,1048.7
2757.5,6.2301e+06,1048.7
2756.3,6.2266e+06,1048.8
2757.6,6.2303e+06,1048.8
2758.2,6.2319e+06,1048.8
2757.8,6.2307e+06,1048.9
2757.5,6.2297e+06,1048.9
2758,6.2309e+06,1048.9
2758.2,6.2315e+06,1048.9
2758.1,6.231e+06,1049
2758,6.2307e+06,1049
2758.4,6.2318e+06,1049
2758.6,6.2321e+06,1049
2758.2,6.2309e+06,1049.1
2758,6.2301e+06,1049.1
2759.6,6.2346e+06,1049.1
2760.1,6.2358e+06,1049.2
2757.9,6.2294e+06,1049.2
2756.7,6.2259e+06,1049.3
2758,6.2296e+06,1049.3
2758.6,6.2312e+06,1049.3
2758.2,6.23e+06,1049.3
2757.9,6.229e+06,1049.4
2758.4,6.2302e+06,1049.4
2758.6,6.2308e+06,1049.4
2758.5,6.2303e+06,1049.4
2758.4,6.23e+06,1049.5
2758.8,6.2311e+06,1049.5
2759,6.2314e+06,1049.5
2758.6,6.2302e+06,1049.5
2758.3,6.2294e+06,1049.6
2760,6.2339e+06,1049.6
2760.5,6.2351e+06,1049.7
2758.2,6.2287e+06,1049.7
2757,6.2253e+06,1049.7
2758.4,6.2289e+06,1049.7
2759,6.2305e+06,1049.8
2758.6,6.2293e+06,1049.8
2758.3,6.2284e+06,1049.8
2758.7,6.2296e+06,1049.8
2759,6.2301e+06,1049.9
2758.8,6.2297e+06,1049.9
2758.7,6.2293e+06,1049.9
2759.2,6.2304e+06,1049.9
2759.3,6.2307e+06,1050
2758.9,6.2295e+06,1050
2758.7,6.2288e+06,1050
2760.4,6.2332e+06,1050.1
2760.8,6.2344e+06,1050.1
2758.6,6.2281e+06,1050.1
2757.4,6.2246e+06,1050.2
2758.7,6.2282e+06,1050.2
2759.4,6.2299e+06,1050.2
2759,6.2287e+06,1050.2
2758.6,6.2277e+06,1050.3
2759.1,6.2289e+06,1050.3
2759.3,6.2295e+06,1050.3
2759.2,6.229e+06,1050.3
2759.1,6.2287e+06,1050.3
2759.5,6.2298e+06,1050.4
2759.7,6.2301e+06,1050.4
2759.3,6.2289e+06,1050.4
2759.1,6.2281e+06,1050.5
2760.7,6.2326e+06,1050.5
2761.2,6.2338e+06,1050.5
2758.9,6.2274e+06,1050.6
2757.7,6.224e+06,1050.6
2759.1,6.2276e+06,1050.6
2759.7,6.2292e+06,1050.6
2759.3,6.2281e+06,1050.7
2759,6.2271e+06,1050.7
2759.4,6.2283e+06,1050.7
2759.7,6.2288e+06,1050.7
2759.5,6.2284e+06,1050.7
2759.4,6.2281e+06,1050.8
2759.9,6.2291e+06,1050.8
2760,6.2295e+06,1050.8
2759.6,6.2283e+06,1050.9
2759.4,6.2275e+06,1050.9
2761.1,6.232e+06,1050.9
2761.5,6.2332e+06,1050.9
2759.3,6.2268e+06,1051
2758.1,6.2234e+06,1051
2759.4,6.227e+06,1051
2760,6.2286e+06,1051.1
2759.6,6.2275e+06,1051.1
2759.3,6.2265e+06,1051.1
2759.8,6.2277e+06,1051.1
2760,6.2282e+06,1051.1
2759.9,6.2278e+06,1051.2
2759.8,6.2275e+06,1051.2
2760.2,6.2285e+06,1051.2
2760.4,6.2289e+06,1051.2
2760,6.2277e+06,1051.3
2759.7,6.2269e+06,1051.3
2761.4,6.2314e+06,1051.3
2761.9,6.2326e+06,1051.3
2759.6,6.2263e+06,1051.4
2758.4,6.2228e+06,1051.4
2759.7,6.2264e+06,1051.4
2760.4,6.2281e+06,1051.5
2760,6.2269e+06,1051.5
2759.6,6.2259e+06,1051.5
2760.1,6.2271e+06,1051.5
2760.3,6.2277e+06,1051.5
2760.2,6.2272e+06,1051.5
2760.1,6.2269e+06,1051.6
2760.5,6.228e+06,1051.6
2760.7,6.2283e+06,1051.6
2760.3,6.2271e+06,1051.6
2760,6.2263e+06,1051.7
