0
0.07234
0.14468
0.21702
0.28936
0.51902
0.74868
0.97833
1.208
1.4376
1.6673
1.897
2.1266
2.3309
2.5351
2.7393
2.9436
3.1206
3.2977
3.4748
3.6518
3.8342
4.0167
4.1991
4.3815
4.5408
4.7001
4.8594
5.0187
5.1706
5.3224
5.4742
5.626
5.7756
5.9252
6.0749
6.2245
6.3743
6.524
6.6738
6.8236
6.9758
7.1279
7.2801
7.4322
7.5899
7.7476
7.9053
8.063
8.2312
8.3994
8.5676
8.7358
8.9217
9.1076
9.2935
9.4794
9.6924
9.9054
10.118
10.331
10.584
10.837
11.09
11.342
11.653
11.963
12.274
12.585
12.982
13.38
13.777
14.174
14.707
15.239
15.772
16.304
17.029
17.753
18.478
19.203
19.343
19.484
19.625
19.765
19.906
20.046
20.187
20.327
20.629
20.93
21.231
21.533
21.812
22.091
22.37
22.649
22.928
23.207
23.486
23.766
24.02
24.274
24.529
24.783
25.003
25.223
25.443
25.663
25.879
26.095
26.311
26.527
26.775
27.022
27.27
27.517
27.799
28.081
28.363
28.645
28.919
29.193
29.466
29.74
29.971
30.202
30.433
30.664
30.872
31.08
31.288
31.495
31.724
31.952
32.18
32.408
32.681
32.955
33.228
33.501
33.791
34.081
34.371
34.661
34.913
35.165
35.417
35.668
35.877
36.086
36.295
36.504
36.713
36.923
37.132
37.342
37.595
37.848
38.102
38.355
38.651
38.946
39.242
39.538
39.76
39.982
40.204
40.427
40.649
40.871
41.093
41.315
41.578
41.841
42.104
42.367
42.655
42.944
43.233
43.522
43.784
44.046
44.308
44.57
44.788
45.005
45.222
45.44
45.647
45.855
46.062
46.27
46.512
46.755
46.997
47.24
47.528
47.816
48.104
48.392
48.677
48.962
49.247
49.532
49.766
50
50.234
50.469
50.67
50.87
51.071
51.272
51.492
51.711
51.931
52.15
52.422
52.694
52.966
53.238
53.54
53.841
54.142
54.443
54.65
54.857
55.064
55.271
55.478
55.685
55.892
56.099
56.364
56.628
56.893
57.158
57.468
57.779
58.089
58.399
58.609
58.818
59.028
59.237
59.446
59.656
59.865
60.075
60.342
60.609
60.877
61.144
61.454
61.764
62.074
62.384
62.592
62.799
63.007
63.215
63.423
63.631
63.839
64.046
64.314
64.581
64.848
65.115
65.427
65.739
66.051
66.363
66.57
66.778
66.985
67.193
67.4
67.607
67.815
68.022
68.29
68.558
68.826
69.093
69.406
69.719
70.032
70.345
70.552
70.759
70.966
71.173
71.379
71.586
71.793
72
72.268
72.536
72.804
73.072
73.386
73.7
74.014
74.328
74.535
74.741
74.948
75.154
75.361
75.567
75.774
75.98
76.249
76.517
76.785
77.054
77.368
77.683
77.998
78.313
78.519
78.725
78.931
79.138
79.344
79.55
79.756
79.962
80.231
80.499
80.768
81.036
81.352
81.668
81.983
82.299
82.505
82.711
82.917
83.122
83.328
83.534
83.74
83.946
84.214
84.483
84.752
85.021
85.337
85.654
85.97
86.286
86.492
86.697
86.903
87.109
87.314
87.52
87.725
87.931
88.2
88.469
88.738
89.007
89.324
89.641
89.958
90.274
90.48
90.685
90.891
91.096
91.301
91.507
91.712
91.918
92.187
92.456
92.725
92.994
93.312
93.629
93.946
94.264
94.469
94.674
94.879
95.085
95.29
95.495
95.7
95.906
96.175
96.444
96.714
96.983
97.301
97.618
97.936
98.254
98.459
98.664
98.869
99.074
99.28
99.485
99.69
99.895
100.16
100.43
100.7
